feature,class_label
"[-7.4125836e+02  1.0780752e+02 -1.7512634e+01  1.0788108e+01
 -5.6058192e+00  1.2022621e+01 -1.0379663e+01  2.7589638e+00
 -1.0858461e+01 -1.1423154e+01 -1.7155991e+01 -9.8384247e+00
 -6.5207090e+00 -4.7235026e+00 -7.8956552e+00 -6.7328672e+00
 -4.1849861e+00 -5.8653340e+00 -6.3845448e+00 -3.2383320e+00
 -7.7420502e+00 -2.8598583e+00 -8.0135155e+00 -7.7019691e-01
 -6.4709501e+00 -3.4522383e+00 -6.8345575e+00 -2.9111285e+00
 -5.0634732e+00 -1.2206721e+00 -5.3497601e+00 -1.3284810e+00
 -5.1239500e+00 -2.0828629e+00 -4.4866829e+00 -8.9170545e-01
 -3.6221814e+00 -1.6923866e+00 -3.8762529e+00 -4.5029041e-01]",0
"[-7.3572766e+02  1.0857732e+02 -1.6437687e+01  1.0888027e+01
 -8.2719364e+00  1.6043894e+01 -1.1813232e+01  2.5006645e+00
 -1.0399175e+01 -1.2648860e+01 -1.5568379e+01 -1.1719473e+01
 -6.3232036e+00 -5.4685755e+00 -7.2765627e+00 -6.2652826e+00
 -5.3874030e+00 -4.6328135e+00 -7.5862408e+00 -2.9952979e+00
 -7.4272718e+00 -2.9504864e+00 -8.9047022e+00 -2.4957843e+00
 -5.4370484e+00 -4.7709770e+00 -6.3971305e+00 -3.3831599e+00
 -5.4029522e+00 -4.5020053e-01 -7.4735842e+00 -1.3476254e+00
 -5.7566643e+00 -1.7888430e+00 -4.7444801e+00 -2.1032984e+00
 -3.5990357e+00 -2.7459660e+00 -3.3803644e+00 -1.8744926e+00]",0
"[-7.3403253e+02  1.0320959e+02 -2.1584522e+01  1.2722137e+01
 -1.3245430e+01  1.4037580e+01 -1.3381639e+01 -3.0126119e+00
 -8.5466805e+00 -1.7956203e+01 -1.6631329e+01 -8.8510647e+00
 -1.1813533e+01  4.4183012e-02 -9.6505623e+00 -1.0101049e+01
 -8.3388501e-01 -8.6810207e+00 -4.3670812e+00 -2.3487272e+00
 -1.0576874e+01 -3.0594206e-01 -1.0080946e+01 -2.3990581e+00
 -3.5995066e+00 -5.1442428e+00 -6.6227374e+00 -2.1871314e+00
 -6.5165038e+00  1.0457717e+00 -6.2542024e+00 -1.3652602e+00
 -3.7613659e+00 -4.2299318e+00 -4.2292128e+00 -1.0676227e+00
 -3.7311862e+00 -3.6176842e-01 -3.9001946e+00 -5.9331483e-01]",0
"[-7.3691467e+02  1.0504790e+02 -2.3739372e+01  6.1449709e+00
 -1.1459413e+01  1.0541651e+01 -1.2420214e+01  4.0941072e-01
 -1.3383142e+01 -1.4030798e+01 -1.6611216e+01 -9.8668976e+00
 -7.3312278e+00 -3.4267027e+00 -8.7785797e+00 -7.1817479e+00
 -4.1193609e+00 -7.8350382e+00 -4.4815569e+00 -4.0663819e+00
 -7.3930473e+00 -1.7371500e+00 -9.4986258e+00  9.7621095e-01
 -6.4169879e+00 -3.4251096e+00 -4.9317613e+00 -2.8100729e+00
 -4.3073168e+00 -9.3944049e-01 -6.1298265e+00 -1.1344848e+00
 -4.6915979e+00 -1.8059083e+00 -4.0533733e+00 -1.3225614e+00
 -3.3083875e+00 -6.0528934e-01 -4.7627492e+00 -6.0014419e-02]",0
"[-7.4117120e+02  1.0439617e+02 -2.0949791e+01  8.9773245e+00
 -1.0045924e+01  1.2552401e+01 -9.4218187e+00  8.4569621e-01
 -1.1259557e+01 -1.3771309e+01 -1.7242338e+01 -8.1009502e+00
 -6.6264472e+00 -3.0052476e+00 -7.7440572e+00 -7.7075334e+00
 -3.6504674e+00 -6.8191895e+00 -6.9283314e+00 -3.9155250e+00
 -8.4313526e+00 -2.0837710e+00 -7.7387276e+00 -9.6298754e-01
 -5.9978862e+00 -3.3702171e+00 -6.3228183e+00 -1.4626075e+00
 -4.8728452e+00 -2.3229037e-01 -6.5596986e+00 -2.8890533e+00
 -4.1269498e+00 -2.8260541e+00 -5.2525120e+00 -1.3722614e+00
 -4.1270771e+00 -1.1723986e+00 -3.9755280e+00 -6.6849512e-01]",0
"[-7.36964539e+02  1.08010544e+02 -1.84043369e+01  1.17298813e+01
 -7.22474337e+00  1.42544899e+01 -1.03273859e+01  1.58653939e+00
 -1.04448099e+01 -1.34861288e+01 -1.61426754e+01 -9.46289158e+00
 -7.13516140e+00 -2.60272384e+00 -7.31860209e+00 -7.67689371e+00
 -3.80895376e+00 -6.93463182e+00 -6.23476696e+00 -2.35352182e+00
 -8.77746010e+00 -1.82398343e+00 -7.64388943e+00 -7.95290172e-01
 -4.96506739e+00 -3.52530932e+00 -5.98230314e+00 -2.49440789e+00
 -4.72493696e+00 -3.75974864e-01 -6.91640091e+00 -1.02282071e+00
 -4.16637564e+00 -2.44354177e+00 -3.58496165e+00 -7.31420517e-01
 -3.22701430e+00 -2.52073377e-01 -4.16169834e+00 -4.01913971e-01]",0
"[-7.3834644e+02  1.0320027e+02 -2.0542677e+01  8.8547668e+00
 -1.2371368e+01  1.4413798e+01 -1.2963271e+01  8.2455188e-01
 -1.1353836e+01 -1.6760241e+01 -1.5100426e+01 -1.1458144e+01
 -6.8522105e+00 -2.1022174e+00 -1.0359626e+01 -5.6169152e+00
 -4.8340702e+00 -7.3689814e+00 -4.7924442e+00 -4.6111751e+00
 -5.8614826e+00 -1.8648863e+00 -9.0651731e+00  1.4950376e+00
 -7.0711002e+00 -3.4627125e+00 -5.6901770e+00 -3.2008562e+00
 -3.2394395e+00 -1.0763913e+00 -6.5961738e+00 -1.2449590e+00
 -6.4028854e+00 -1.2193689e+00 -4.9549441e+00 -1.9667785e+00
 -3.1636016e+00 -2.6598244e+00 -2.5370681e+00 -1.7340079e-01]",0
"[-7.38182129e+02  1.03747658e+02 -2.32602253e+01  7.15245438e+00
 -1.15725470e+01  1.25376492e+01 -1.19867392e+01  7.80604243e-01
 -1.17475500e+01 -1.56738825e+01 -1.76130772e+01 -1.12381449e+01
 -8.96114635e+00 -2.80738664e+00 -8.81146336e+00 -6.98937130e+00
 -3.63235188e+00 -6.85335922e+00 -4.70638323e+00 -4.37580061e+00
 -8.91876888e+00 -8.93884182e-01 -8.13519478e+00 -1.18537414e+00
 -5.30432320e+00 -4.45251799e+00 -6.42337847e+00 -2.35819173e+00
 -5.57409716e+00 -3.81686203e-02 -6.07762814e+00 -1.59171581e+00
 -4.08775091e+00 -2.88287759e+00 -4.43296289e+00 -1.51662993e+00
 -3.19706631e+00 -1.30717170e+00 -4.51749277e+00  5.94032347e-01]",0
"[-7.4004218e+02  1.1100568e+02 -2.0754017e+01  7.5706906e+00
 -4.3031611e+00  9.9005461e+00 -1.1005960e+01  2.2384369e+00
 -1.1891870e+01 -9.9997234e+00 -1.6646570e+01 -9.0136423e+00
 -4.5065856e+00 -5.1158175e+00 -7.2180548e+00 -6.4487205e+00
 -5.6343112e+00 -5.1055264e+00 -6.6249614e+00 -3.4712987e+00
 -7.1390529e+00 -4.4501228e+00 -7.3871193e+00 -1.0655159e+00
 -6.9563999e+00 -2.4802361e+00 -7.6371641e+00 -1.8937165e+00
 -4.3750472e+00 -1.2784469e+00 -5.5481496e+00 -1.6894838e+00
 -4.3512635e+00 -2.3847575e+00 -4.7951641e+00 -7.9757506e-01
 -4.4992137e+00 -2.0067284e+00 -3.6842887e+00  1.0804574e-01]",0
"[-7.3512952e+02  1.0385308e+02 -2.1013371e+01  1.2976916e+01
 -1.3160282e+01  1.3753971e+01 -1.0984363e+01 -4.1541657e+00
 -6.8361783e+00 -1.4590657e+01 -1.7619646e+01 -5.5332236e+00
 -1.1948293e+01 -1.6357927e+00 -6.6563859e+00 -1.0730180e+01
 -9.3344951e-01 -7.5177674e+00 -7.2928615e+00 -2.0975423e+00
 -1.1059625e+01 -1.8260453e+00 -7.1752563e+00 -2.7498286e+00
 -3.7795260e+00 -4.3564143e+00 -7.7214160e+00 -8.0525750e-01
 -7.1312037e+00  4.6080494e-01 -5.7005143e+00 -3.0029824e+00
 -2.1010690e+00 -2.8419738e+00 -3.7271447e+00  4.4659793e-01
 -4.6089630e+00 -2.7691269e-01 -3.5048404e+00 -2.9509857e-01]",0
"[-7.2951367e+02  1.1107727e+02 -1.8646324e+01  1.1952488e+01
 -8.6981478e+00  1.7599024e+01 -8.9309673e+00  1.8970511e+00
 -7.9770885e+00 -1.3429044e+01 -1.3713110e+01 -7.5739951e+00
 -7.2357502e+00 -6.5965265e-01 -8.5690384e+00 -6.3047752e+00
 -2.8683276e+00 -7.8144140e+00 -3.3918955e+00 -2.7057335e+00
 -7.6055269e+00 -1.0115968e+00 -8.2511988e+00 -2.1662959e-01
 -5.9318070e+00 -3.2283964e+00 -5.8759828e+00 -2.6922755e+00
 -5.0160756e+00 -9.4451851e-01 -6.6309757e+00 -1.1794896e+00
 -5.0228162e+00 -3.2423358e+00 -4.3847051e+00 -1.0947058e+00
 -4.1374941e+00 -1.7552029e+00 -4.2300758e+00  2.3458128e-01]",0
"[-7.3482959e+02  1.1179171e+02 -1.7140842e+01  1.4314971e+01
 -5.3635898e+00  1.4565025e+01 -7.3560343e+00  1.3529727e+00
 -7.6799765e+00 -1.1654143e+01 -1.6082350e+01 -7.4603987e+00
 -7.3824463e+00 -1.3486110e+00 -7.4081988e+00 -7.6949840e+00
 -2.4154780e+00 -7.0968609e+00 -5.2809706e+00 -1.5793434e+00
 -9.4706459e+00 -8.8107687e-01 -7.6970277e+00 -2.0532856e+00
 -4.7149286e+00 -3.8346155e+00 -5.9305229e+00 -6.7040068e-01
 -6.2249889e+00  1.1022377e+00 -5.9605718e+00 -2.9447296e+00
 -1.9019988e+00 -3.2988355e+00 -4.1705394e+00 -5.4376137e-01
 -5.1259494e+00 -3.4254972e-02 -4.1114917e+00  1.4447525e-01]",0
"[-7.3575385e+02  1.0630971e+02 -2.0233170e+01  1.0924095e+01
 -1.0100343e+01  1.2308894e+01 -1.0106340e+01  2.4648244e+00
 -1.0060997e+01 -1.2815521e+01 -1.7080837e+01 -8.7900715e+00
 -5.1632142e+00 -2.6577508e+00 -6.7007189e+00 -8.8085918e+00
 -4.2636919e+00 -6.4640250e+00 -7.0163407e+00 -2.0070336e+00
 -9.2387028e+00 -1.5785437e+00 -7.6489439e+00 -3.3471782e+00
 -4.3231578e+00 -4.8596764e+00 -7.1681800e+00 -2.3578949e+00
 -7.0785851e+00  4.1053492e-01 -7.6444135e+00 -2.0171332e+00
 -3.6631179e+00 -3.8019717e+00 -3.4948187e+00 -1.0441276e+00
 -4.0421033e+00 -8.2664216e-01 -3.3085439e+00  3.5232101e-02]",0
"[-7.3520490e+02  1.0996842e+02 -2.2775885e+01  8.1151114e+00
 -7.0021381e+00  1.0785703e+01 -8.3911066e+00  3.5132246e+00
 -1.3487227e+01 -1.2819841e+01 -1.8110523e+01 -9.6326046e+00
 -4.4604053e+00 -3.9733658e+00 -7.4893780e+00 -5.9160919e+00
 -3.9587476e+00 -5.2962646e+00 -6.6950908e+00 -2.7888141e+00
 -5.8219666e+00 -2.4487262e+00 -7.8280859e+00 -5.6622696e-01
 -5.4007602e+00 -1.4419978e+00 -6.5103822e+00 -1.9244184e+00
 -4.4441466e+00 -1.4417175e+00 -6.0028176e+00 -1.5486130e+00
 -4.0118713e+00 -2.1880157e+00 -4.3036957e+00 -5.5096185e-01
 -3.9619200e+00 -1.1224303e+00 -3.8238087e+00 -5.5941135e-01]",0
"[-7.3594830e+02  1.1075508e+02 -1.9852669e+01  1.0238920e+01
 -5.7753792e+00  1.0762583e+01 -9.2614841e+00  3.1135252e+00
 -1.1907804e+01 -1.0219396e+01 -1.6660971e+01 -8.4707289e+00
 -2.9204078e+00 -2.1012166e+00 -4.6318436e+00 -5.7200451e+00
 -3.8678105e+00 -4.4002852e+00 -5.5196123e+00 -1.7877436e+00
 -6.2053623e+00 -2.1089380e+00 -7.6731906e+00 -7.1330905e-01
 -5.7747622e+00 -2.5940456e+00 -6.0367622e+00 -2.1232133e+00
 -5.1129384e+00 -5.6667089e-01 -5.9898891e+00 -2.0757630e+00
 -5.2699127e+00 -2.2757523e+00 -4.0433178e+00 -1.1185876e+00
 -3.5951648e+00 -1.1624469e+00 -3.9830775e+00 -1.8892731e-01]",0
"[-7.36175354e+02  1.06692978e+02 -1.92884636e+01  1.02909594e+01
 -1.05058403e+01  1.46740417e+01 -1.01312380e+01  4.97280091e-01
 -9.10192299e+00 -1.39302025e+01 -1.69671688e+01 -7.98914194e+00
 -7.51903534e+00 -1.20876253e+00 -6.64049244e+00 -7.22561407e+00
 -2.38273120e+00 -7.74088144e+00 -5.68673038e+00 -2.37670135e+00
 -7.93257713e+00 -2.09623361e+00 -8.67936325e+00 -1.21987689e+00
 -5.24249077e+00 -3.54851675e+00 -5.76445436e+00 -1.82310963e+00
 -5.11150026e+00 -6.52419850e-02 -6.22494030e+00 -1.66249204e+00
 -3.86383724e+00 -2.49918079e+00 -4.04613113e+00 -5.91574132e-01
 -3.79713106e+00 -7.50311077e-01 -4.13999414e+00  5.22881687e-01]",0
"[-7.4062463e+02  1.0801922e+02 -2.0673082e+01  8.6658821e+00
 -6.5314937e+00  9.7775135e+00 -1.0496439e+01  1.8718802e+00
 -1.1420865e+01 -1.0935801e+01 -1.8600155e+01 -8.5445518e+00
 -4.4535489e+00 -3.1095638e+00 -7.2267528e+00 -7.5902572e+00
 -4.5782518e+00 -4.9173174e+00 -5.8776865e+00 -2.9920585e+00
 -6.4373555e+00 -1.7571050e+00 -7.3837309e+00 -6.6044855e-01
 -5.7522149e+00 -2.1747799e+00 -6.6255431e+00 -1.7228823e+00
 -4.0894537e+00 -9.0959764e-01 -6.9246559e+00 -2.2135093e+00
 -3.9750769e+00 -2.3194945e+00 -4.1584015e+00 -5.5552149e-01
 -4.2560215e+00 -1.6352983e+00 -3.4786015e+00  1.0694003e-01]",0
"[-7.3685895e+02  1.0600822e+02 -2.3910561e+01  9.0364885e+00
 -7.3981175e+00  1.0034489e+01 -1.1193584e+01  4.5823875e-01
 -1.3317270e+01 -1.1474389e+01 -1.7936590e+01 -1.0538175e+01
 -5.7382736e+00 -4.1888490e+00 -6.9861927e+00 -6.8543386e+00
 -5.6342516e+00 -7.2072058e+00 -6.4308505e+00 -3.3721821e+00
 -6.8464656e+00 -2.3400738e+00 -6.9055910e+00 -6.6641524e-02
 -6.5657425e+00 -2.5018630e+00 -7.1460166e+00 -1.9109509e+00
 -4.4238801e+00 -1.8277235e+00 -5.3932066e+00 -1.6284310e+00
 -4.1806893e+00 -2.8518538e+00 -4.5956430e+00 -2.0731965e-01
 -3.9485376e+00 -1.2762841e+00 -3.2243896e+00 -3.2065928e-02]",0
"[-7.37895325e+02  1.09077034e+02 -1.84995041e+01  1.41327181e+01
 -3.72073364e+00  1.53175783e+01 -7.07751751e+00  3.02417588e+00
 -9.09368420e+00 -1.27570772e+01 -1.59233961e+01 -7.94981146e+00
 -6.55949783e+00 -1.16013098e+00 -5.85586596e+00 -4.70230055e+00
 -2.61934400e+00 -7.25766611e+00 -6.34470129e+00 -2.76531863e+00
 -7.93905163e+00 -2.21825171e+00 -8.18916035e+00 -8.99335682e-01
 -5.27626848e+00 -2.39604664e+00 -5.95136690e+00 -1.47040594e+00
 -4.13544989e+00 -4.22673881e-01 -6.11737061e+00 -1.54711473e+00
 -4.52331924e+00 -2.07600832e+00 -4.48614550e+00 -1.04061055e+00
 -3.42424440e+00 -1.60725212e+00 -3.84762859e+00 -5.77273071e-01]",0
"[-7.3895490e+02  1.0958461e+02 -2.1236273e+01  8.4990482e+00
 -5.3352776e+00  9.3686104e+00 -1.0586308e+01  8.5469967e-01
 -1.4909909e+01 -1.1491228e+01 -1.7281572e+01 -9.4735947e+00
 -5.4366889e+00 -6.2018466e+00 -7.7313838e+00 -6.8980041e+00
 -5.5617962e+00 -5.1644258e+00 -5.8826876e+00 -3.0432663e+00
 -6.9035378e+00 -3.8375564e+00 -7.6441622e+00 -1.0081946e+00
 -6.2703576e+00 -1.9597384e+00 -6.9765606e+00 -2.2706990e+00
 -5.4926949e+00 -1.8608674e+00 -4.9106851e+00 -2.1089673e+00
 -4.9977355e+00 -1.4921112e+00 -4.2353191e+00 -1.0137957e+00
 -3.4468327e+00 -9.6670240e-01 -3.5863595e+00  4.3225813e-01]",0
"[-7.4014325e+02  1.0309887e+02 -2.1575459e+01  9.8029423e+00
 -8.7827215e+00  1.1861331e+01 -1.2293193e+01 -6.6720164e-01
 -1.3510149e+01 -1.4078009e+01 -1.9431936e+01 -9.7601490e+00
 -5.9048462e+00 -3.5158284e+00 -5.6387110e+00 -8.5796795e+00
 -3.0469058e+00 -5.6520500e+00 -7.6278787e+00 -1.9026910e+00
 -8.8696966e+00 -2.2798271e+00 -7.6024404e+00 -2.0075979e+00
 -4.6690831e+00 -2.7319283e+00 -6.4541578e+00 -4.9880961e-01
 -4.0356450e+00 -1.3616238e+00 -5.3710451e+00 -1.4976517e+00
 -4.5525379e+00 -1.5829517e+00 -5.3870006e+00 -9.9410288e-02
 -3.3104496e+00 -2.3823471e+00 -2.4655266e+00 -7.0294780e-01]",0
"[-7.4296594e+02  1.0448881e+02 -1.9344921e+01  9.9696665e+00
 -8.3353195e+00  9.8318214e+00 -1.2030237e+01  1.5487901e+00
 -1.2707064e+01 -1.0455322e+01 -1.6097795e+01 -9.5362167e+00
 -4.0630574e+00 -5.7796292e+00 -5.6448135e+00 -5.8835101e+00
 -3.9080172e+00 -4.0553780e+00 -7.4689589e+00 -9.0140176e-01
 -7.5443592e+00 -3.1703625e+00 -7.3439837e+00 -1.8661693e+00
 -5.8061223e+00 -3.3135865e+00 -6.1620836e+00 -2.2893567e+00
 -4.9846606e+00 -5.0319731e-01 -6.3505678e+00 -1.4549900e+00
 -4.4152503e+00 -1.2510375e+00 -4.2661743e+00 -1.9126682e-01
 -3.2168765e+00 -2.2536268e+00 -2.2700617e+00 -6.3164508e-01]",0
"[-7.3961249e+02  1.0841733e+02 -1.9702290e+01  9.1408186e+00
 -6.6136203e+00  1.1138679e+01 -1.0853652e+01  1.5029663e+00
 -1.2144698e+01 -1.2287627e+01 -1.7532314e+01 -1.0502272e+01
 -5.7309165e+00 -3.4602141e+00 -8.2233124e+00 -6.5973105e+00
 -5.0872846e+00 -5.5245857e+00 -5.2550006e+00 -3.8258495e+00
 -6.2877884e+00 -2.7979228e+00 -7.8441634e+00  1.2284997e-02
 -6.5817022e+00 -2.4856470e+00 -6.1679807e+00 -2.0813613e+00
 -3.7302668e+00 -1.0684326e+00 -5.8351598e+00 -1.8314960e+00
 -4.7613759e+00 -1.2700211e+00 -4.6025820e+00 -6.2249094e-01
 -2.4381270e+00 -1.4931469e+00 -3.2558451e+00 -1.3194533e-01]",0
"[-7.4015210e+02  1.0608865e+02 -2.3959265e+01  7.4352741e+00
 -7.4746690e+00  7.2803793e+00 -1.1528152e+01  9.1641402e-01
 -1.5700513e+01 -1.3520993e+01 -1.9991526e+01 -1.0884387e+01
 -6.5256705e+00 -6.2466836e+00 -7.8323035e+00 -7.1189623e+00
 -6.1969428e+00 -6.0846853e+00 -6.1860809e+00 -4.1838598e+00
 -7.0546517e+00 -3.0720756e+00 -8.1856680e+00 -7.8991473e-01
 -7.1673541e+00 -3.1663387e+00 -7.2287774e+00 -1.2692449e+00
 -3.8218973e+00 -1.3800610e+00 -5.3874984e+00 -2.1798012e+00
 -4.3896875e+00 -2.4238937e+00 -5.0044446e+00 -1.2300843e+00
 -3.6452906e+00 -1.0577770e+00 -3.5259893e+00  2.2659655e-01]",0
"[-7.3358112e+02  1.1317771e+02 -1.8546703e+01  1.0725526e+01
 -6.5600052e+00  1.2551443e+01 -7.8601432e+00  3.8888745e+00
 -1.1039101e+01 -1.0600438e+01 -1.6167007e+01 -8.4754601e+00
 -4.0524049e+00 -1.8873377e+00 -7.0488563e+00 -5.5965648e+00
 -2.9162722e+00 -4.3118038e+00 -4.9787951e+00 -3.4358482e+00
 -5.9087300e+00 -2.0032177e+00 -7.7844076e+00 -6.2630378e-02
 -6.8130102e+00 -2.9429722e+00 -5.8995366e+00 -1.6113876e+00
 -3.2379568e+00 -2.4446291e-01 -6.2093940e+00 -1.0107337e+00
 -4.3368826e+00 -1.7941470e+00 -4.2167845e+00 -4.7077459e-01
 -2.7003205e+00 -1.8908159e+00 -2.9202836e+00  1.0305473e+00]",0
"[-7.3635895e+02  1.1220700e+02 -2.0560347e+01  9.2201681e+00
 -5.6790318e+00  8.8036079e+00 -1.0447930e+01  2.5820653e+00
 -1.2806165e+01 -1.0620846e+01 -1.7190882e+01 -9.9280186e+00
 -4.9991555e+00 -3.8571932e+00 -6.6440864e+00 -7.4083667e+00
 -4.8820105e+00 -5.2445345e+00 -5.8119116e+00 -2.6936405e+00
 -6.4584885e+00 -2.5337775e+00 -6.8999710e+00 -8.2036567e-01
 -6.7185740e+00 -2.3031008e+00 -6.9289002e+00 -1.2497648e+00
 -4.4267983e+00 -3.3368611e-01 -4.9912868e+00 -2.7068279e+00
 -3.8754761e+00 -1.8430778e+00 -4.3503699e+00 -5.5687970e-01
 -3.9488280e+00 -9.5018375e-01 -3.8792210e+00  2.5673082e-01]",0
"[-7.35233948e+02  1.04099602e+02 -2.33418007e+01  9.14117336e+00
 -1.31525431e+01  1.20879526e+01 -1.26437445e+01 -2.21988487e+00
 -1.00310335e+01 -1.49195433e+01 -1.63807278e+01 -9.24060154e+00
 -8.50095272e+00 -2.20415354e+00 -8.67253208e+00 -7.10644865e+00
 -1.81683159e+00 -6.93532658e+00 -5.06432390e+00 -3.02828169e+00
 -9.00317287e+00 -2.57646370e+00 -8.61464691e+00 -1.50445962e+00
 -6.03107452e+00 -3.97856712e+00 -6.80114937e+00 -1.98934078e+00
 -5.39091778e+00 -8.80758643e-01 -5.84983158e+00 -2.60929298e+00
 -4.37363720e+00 -2.57304788e+00 -5.99824524e+00 -1.87489614e-01
 -4.43485212e+00 -2.12175369e+00 -2.62506342e+00 -1.30541646e+00]",0
"[-7.3359143e+02  1.0879170e+02 -2.1525982e+01  8.5363684e+00
 -1.0851991e+01  1.0674682e+01 -1.0150525e+01  1.3892622e+00
 -1.1175413e+01 -1.3043440e+01 -1.7072363e+01 -9.2713938e+00
 -7.8505745e+00 -3.8519056e+00 -7.4742107e+00 -7.6761026e+00
 -4.5332732e+00 -6.9313388e+00 -6.2281094e+00 -4.0694542e+00
 -7.5448947e+00 -2.0161669e+00 -8.6456642e+00 -1.2765894e+00
 -5.8869867e+00 -3.2394097e+00 -6.7322192e+00 -1.2756203e+00
 -5.0537438e+00 -1.0174061e+00 -5.7121224e+00 -2.7986760e+00
 -3.8630841e+00 -2.5093758e+00 -5.4240851e+00 -1.9805211e-01
 -3.0920558e+00 -1.2322668e+00 -3.9766340e+00  2.9454178e-01]",0
"[-7.3789752e+02  1.0871141e+02 -1.9690176e+01  9.7279387e+00
 -6.0052357e+00  9.7997961e+00 -1.0989225e+01  1.9214343e+00
 -1.3365383e+01 -1.1003562e+01 -1.7140902e+01 -9.1928997e+00
 -3.5636656e+00 -3.5282481e+00 -6.6724601e+00 -7.3469830e+00
 -5.0677457e+00 -4.8131166e+00 -6.4084163e+00 -4.0676489e+00
 -7.1769614e+00 -3.1271534e+00 -7.4831958e+00 -1.5066577e+00
 -6.5568805e+00 -2.0470581e+00 -7.7508512e+00 -1.1612741e+00
 -4.4373693e+00 -1.5069153e+00 -5.6656914e+00 -2.3137598e+00
 -3.0032573e+00 -2.3993745e+00 -4.2741013e+00 -1.2492720e-01
 -3.5106142e+00 -1.3073791e+00 -3.7625742e+00 -6.6123539e-01]",0
"[-7.41145325e+02  1.07624435e+02 -2.12052956e+01  8.22453499e+00
 -6.10385084e+00  9.14130402e+00 -1.12472448e+01  3.48566175e-01
 -1.46642265e+01 -1.26830101e+01 -2.08499012e+01 -1.12559433e+01
 -4.67876530e+00 -4.96386385e+00 -7.73615551e+00 -7.11071587e+00
 -5.42275000e+00 -4.47672367e+00 -6.98756075e+00 -4.04290676e+00
 -6.55958176e+00 -3.68589664e+00 -7.46109104e+00 -3.65368247e-01
 -6.49267149e+00 -2.11225057e+00 -7.37698269e+00 -2.05939436e+00
 -3.59846449e+00 -1.03585446e+00 -5.67246103e+00 -2.26777554e+00
 -3.87774491e+00 -1.13075638e+00 -4.87381220e+00 -3.21829408e-01
 -3.13659358e+00 -1.82131481e+00 -3.29229116e+00  6.45545959e-01]",0
"[-7.36065369e+02  1.11913399e+02 -1.95720501e+01  1.05612135e+01
 -5.11102819e+00  1.00035896e+01 -9.44197559e+00  1.73588598e+00
 -1.28268957e+01 -8.98967552e+00 -1.75890465e+01 -9.78208542e+00
 -4.40301037e+00 -5.93863630e+00 -7.49812555e+00 -6.79114771e+00
 -5.96482468e+00 -4.69094229e+00 -6.50847626e+00 -3.86247826e+00
 -6.98132896e+00 -3.60960555e+00 -7.52782440e+00 -1.61947489e+00
 -6.56700468e+00 -2.06263828e+00 -8.14587784e+00 -1.80981708e+00
 -4.75966454e+00 -1.35445094e+00 -5.48878431e+00 -2.86814046e+00
 -4.41865253e+00 -1.63923395e+00 -5.01049328e+00 -1.47265923e+00
 -3.77232623e+00 -1.08737314e+00 -3.65185189e+00 -5.66452444e-01]",0
"[-7.3546008e+02  1.0967264e+02 -2.0905781e+01  8.3551826e+00
 -8.9840784e+00  1.0138784e+01 -1.0867594e+01  2.1023564e+00
 -1.1786015e+01 -1.2057251e+01 -1.7009422e+01 -9.9083061e+00
 -7.1741509e+00 -5.2154193e+00 -7.7003779e+00 -8.3698578e+00
 -4.0465760e+00 -5.3104753e+00 -7.6958599e+00 -2.8256462e+00
 -8.0143719e+00 -3.3432126e+00 -7.2629991e+00 -1.6602575e+00
 -5.3789034e+00 -2.7731168e+00 -7.3441401e+00 -1.3412169e+00
 -5.8682880e+00 -1.1318486e+00 -5.8757091e+00 -2.0984674e+00
 -3.7376583e+00 -3.0695624e+00 -5.1014938e+00 -1.1461879e+00
 -4.5060511e+00 -1.1848412e+00 -4.2092361e+00 -5.2713054e-01]",0
"[-7.38434021e+02  1.07393768e+02 -2.16157074e+01  8.17089748e+00
 -8.51362324e+00  1.02178869e+01 -1.21404400e+01  1.29200959e+00
 -1.24567394e+01 -1.34504385e+01 -1.72385979e+01 -8.76496506e+00
 -5.27930164e+00 -3.67504859e+00 -8.76960373e+00 -8.46712303e+00
 -3.94997573e+00 -4.57093906e+00 -5.60043669e+00 -3.34290814e+00
 -8.42342567e+00 -2.88002872e+00 -7.96949100e+00 -9.30849016e-01
 -6.78139591e+00 -4.16059542e+00 -7.27985382e+00 -2.55245137e+00
 -4.89446306e+00 -1.35073507e+00 -7.02675772e+00 -2.49032521e+00
 -3.99470568e+00 -1.98574638e+00 -5.06979799e+00 -7.52549171e-01
 -4.35723543e+00 -1.97086716e+00 -2.89954281e+00 -4.64230895e-01]",0
"[-7.38240234e+02  1.05559265e+02 -2.20668926e+01  9.02666855e+00
 -1.03073158e+01  1.08797302e+01 -1.22226839e+01 -4.55227554e-01
 -1.11434984e+01 -1.35224047e+01 -1.90321808e+01 -8.20905972e+00
 -7.21749020e+00 -5.11357594e+00 -7.57377386e+00 -1.00995531e+01
 -4.83033800e+00 -6.12092257e+00 -7.65760279e+00 -1.83284080e+00
 -9.13349724e+00 -3.32515883e+00 -7.38242102e+00 -3.09630370e+00
 -4.41523457e+00 -3.77646184e+00 -7.03743649e+00 -5.86492121e-02
 -6.40739346e+00 -8.20040479e-02 -6.63445044e+00 -3.57269669e+00
 -2.58569217e+00 -3.09954596e+00 -5.07214403e+00 -4.70471919e-01
 -4.96834564e+00 -1.40287900e+00 -3.28719330e+00 -8.26156676e-01]",0
